time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-01-04 00:00:07.175348,389.77,0,11.725,1.028,11.694,0.0,1.227,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.5,404.5,8641.0,1.0,1101.0,8.0,0.0,14.349,6.894,3.956,9.192,11.722,11.734,0.0,0.8,0.0,0.0,1.0,9.439,19.47,21.494,77379.0,2020-01-04 14:37:03.603000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.88,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:01:07.175348,389.78,0,11.725,1.022,11.694,0.0,1.227,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.5,404.5,8641.0,1.0,1101.0,8.0,0.0,14.349,6.894,3.956,9.192,11.722,11.734,0.0,0.8,0.0,0.0,1.0,9.439,19.47,21.511,77439.0,2020-01-04 14:38:03.611000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.88,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:02:07.175346,389.8,0,11.725,0.992,11.694,0.0,1.232,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.5,404.5,8641.0,1.0,1101.0,8.0,0.0,14.407,6.894,3.956,9.192,11.722,11.734,0.0,0.8,0.0,0.0,1.0,9.439,19.47,21.528,77499.0,2020-01-04 14:39:03.620000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.89,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:03:07.175347,389.82,0,11.725,0.977,11.694,0.0,1.169,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.6,404.6,8642.0,1.0,1101.0,8.0,0.0,13.67,6.894,3.956,9.192,11.722,11.734,0.0,0.9,0.0,0.0,1.0,9.439,19.47,21.544,77559.0,2020-01-04 14:40:03.628000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.9,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:04:07.175346,389.83,0,11.725,1.016,11.694,0.0,1.208,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.6,404.6,8642.0,1.0,1101.0,8.0,0.0,14.126,6.894,3.956,9.192,11.722,11.734,0.0,0.9,0.0,0.0,1.0,9.439,19.47,21.561,77619.0,2020-01-04 14:41:03.636000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.91,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:05:07.175385,389.85,0,11.725,1.035,11.694,0.0,1.23,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.6,404.6,8642.0,1.0,1101.0,8.0,0.0,14.384,6.894,3.956,9.192,11.722,11.734,0.0,0.9,0.0,0.0,1.0,9.439,19.47,21.578,77679.0,2020-01-04 14:42:03.644000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.92,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:06:07.175342,389.87,0,11.725,1.007,11.694,0.0,1.227,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.6,404.6,8642.0,1.0,1101.0,8.0,0.0,14.349,6.894,3.956,9.192,11.722,11.734,0.0,0.9,0.0,0.0,1.0,9.439,19.47,21.594,77739.0,2020-01-04 14:43:03.651000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.92,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:07:07.175345,389.88,0,11.725,0.955,11.694,0.0,1.227,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.6,404.6,8642.0,1.0,1101.0,8.0,0.0,14.349,6.894,3.956,9.192,11.722,11.734,0.0,0.9,0.0,0.0,1.0,9.439,19.47,21.611,77799.0,2020-01-04 14:44:03.659000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.93,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:08:07.175348,389.9,0,11.725,0.946,11.694,0.0,1.172,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.7,404.7,8642.0,1.0,1101.0,8.0,0.0,13.705,6.894,3.956,9.192,11.722,11.734,0.0,1.0,0.0,0.0,1.0,9.439,19.47,21.628,77859.0,2020-01-04 14:45:03.667000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.94,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:09:07.175354,389.92,0,11.725,0.949,11.694,0.0,1.227,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.7,404.7,8642.0,1.0,1101.0,8.0,0.0,14.349,6.894,3.956,9.192,11.722,11.734,0.0,1.0,0.0,0.0,1.0,9.439,19.47,21.644,77919.0,2020-01-04 14:46:03.675000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.95,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:10:07.175352,389.93,0,11.725,0.903,11.694,0.0,1.176,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.7,404.7,8642.0,1.0,1101.0,8.0,0.0,13.752,6.894,3.956,9.192,11.722,11.734,0.0,1.0,0.0,0.0,1.0,9.439,19.47,21.661,77979.0,2020-01-04 14:47:03.683000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.96,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:11:07.175349,389.95,0,11.725,0.943,11.694,0.0,1.201,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.7,404.7,8642.0,1.0,1101.0,8.0,0.0,14.044,6.894,3.956,9.192,11.722,11.734,0.0,1.0,0.0,0.0,1.0,9.439,19.47,21.678,78039.0,2020-01-04 14:48:03.691000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.96,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:12:07.175357,389.97,0,11.725,1.022,11.694,0.0,1.169,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.7,404.7,8642.0,1.0,1101.0,8.0,0.0,13.67,6.894,3.956,9.192,11.722,11.734,0.0,1.0,0.0,0.0,1.0,9.439,19.47,21.694,78099.0,2020-01-04 14:49:03.698000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.97,13.53,408.75,18579.0,0.0,0.0
2020-01-04 00:13:07.175353,389.98,0,11.725,1.022,11.694,0.0,1.215,17.0,18.0,18.0,25.0,3.0,0.0,11.725,0.0,421.4,421.4,5.7,1.0,0.0,11.484,404.8,404.8,8642.0,1.0,1101.0,8.0,0.0,14.208,6.894,3.956,9.192,11.722,11.734,0.0,1.1,0.0,0.0,1.0,9.439,19.47,21.711,78159.0,2020-01-04 14:50:03.706000,3.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,23.98,13.53,408.75,18579.0,0.0,0.0
