time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-05-16 00:00:06.743484,33.06,12.643,13.727,12.653,0.198,0.717,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.3,62.3,3353.0,1.0,13.0,6.0,2.461,9.072,-9.411,-32.259,13.269,3.865,17.688,12.057,14.264,76.2,62.3,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:00:16.743471,33.06,12.64,13.727,12.65,0.196,0.696,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.3,62.3,3353.0,1.0,13.0,6.0,2.461,8.804,-9.143,-31.977,13.269,3.865,17.688,12.057,14.264,76.2,62.3,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:00:26.743469,33.06,12.643,13.727,12.628,0.196,0.737,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.431,9.307,-9.676,-31.69,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:00:36.743486,33.06,12.643,13.727,12.622,0.193,0.742,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.431,9.366,-9.735,-31.406,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:00:46.743503,33.07,12.643,13.727,12.628,0.191,0.732,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.37,9.244,-9.674,-31.122,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:00:56.743469,33.07,12.643,13.727,12.625,0.188,0.737,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.37,9.305,-9.735,-30.849,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:01:06.743476,33.07,12.64,13.727,12.622,0.186,0.742,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.34,9.366,-9.826,-30.582,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:01:16.743454,33.08,12.643,13.727,12.622,0.184,0.727,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.31,9.176,-9.666,-30.31,13.211,3.865,17.612,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:01:26.743459,33.08,12.643,13.727,12.625,0.186,0.691,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.31,8.724,-9.214,-30.046,13.196,3.865,17.59,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:01:36.743458,33.08,12.643,13.727,12.625,0.184,0.701,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.28,8.85,-9.37,-29.788,13.196,3.865,17.59,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-05-16 00:01:46.743462,33.08,12.643,13.727,12.622,0.179,0.739,39.0,39.0,39.0,25.0,5.0,0.0,12.643,13.411,76.2,76.2,1.0,1.0,0.0,11.493,62.4,62.4,3353.0,1.0,13.0,6.0,2.28,9.328,-9.848,-29.532,13.196,3.865,17.59,12.057,14.264,76.2,62.4,0.0,0.0,262145.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
